"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
900963,"July 28, 2017",Delaware,Wilmington,"400 block of N Washington St",0,4,N/A
902747,"July 28, 2017",Delaware,Wilmington,N/A,0,1,N/A
900919,"July 28, 2017",Delaware,Wilmington,"700 block of S Van Buren St",1,0,N/A
899950,"July 27, 2017",Delaware,Wilmington,"2400 block of N Madison St",0,2,N/A
901754,"July 27, 2017",Delaware,Wilmington,"1100 block of Westover Rd",0,0,N/A
900644,"July 27, 2017",Delaware,Wilmington,"2400 block of MacDonough Rd",0,0,N/A
899957,"July 26, 2017",Delaware,Dover,"100 block of Davis Cir",0,0,N/A
896184,"July 22, 2017",Delaware,Wilmington,"100 block of E 24th St",0,1,N/A
895961,"July 22, 2017",Delaware,Wilmington,"1200 block of E 27th St",0,2,N/A
894959,"July 20, 2017",Delaware,Dover,"400 block of River Road",0,1,N/A
894954,"July 19, 2017",Delaware,Dover,"400 block of River Rd",0,1,N/A
892056,"July 16, 2017",Delaware,Wilmington,"7th St and N Monroe St",0,1,N/A
891837,"July 15, 2017",Delaware,Dover,"300 block of Billy Mitchell Ln",0,0,N/A
890761,"July 14, 2017",Delaware,Wilmington,"1200 block of W 3rd St",1,0,N/A
889580,"July 12, 2017",Delaware,"New Castle","Baylis Street",0,0,N/A
889575,"July 12, 2017",Delaware,Wilmington,"300 block of E. 26th Street",0,1,N/A
886411,"July 8, 2017",Delaware,Wilmington,"W 4th St",0,1,N/A
885286,"July 6, 2017",Delaware,Claymont,"609 Naamans Rd",0,0,N/A
885280,"July 6, 2017",Delaware,Wilmington,"1300 block of Cedar St",0,1,N/A
884837,"July 6, 2017",Delaware,"New Castle","260 Christiana Rd",0,2,N/A
883972,"July 5, 2017",Delaware,Dover,"51 Webbs Ln",0,1,N/A
883977,"July 5, 2017",Delaware,Milton,"Reynolds Road",0,1,N/A
883974,"July 5, 2017",Delaware,"New Castle","3125 New Castle Avenue",0,1,N/A
882474,"July 4, 2017",Delaware,Wilmington,"400 block of E 9th St",0,1,N/A
882131,"July 3, 2017",Delaware,Newark,"2000 block of Capitol Trl",0,0,N/A
880458,"July 1, 2017",Delaware,Wilmington,"1700 Block of W Third St",0,2,N/A
880539,"July 1, 2017",Delaware,Milford,"5 Linstone Ln",1,1,N/A
879731,"June 30, 2017",Delaware,"New Castle (county)",N/A,0,1,N/A
878751,"June 29, 2017",Delaware,Wilmington,"Rysing Drive and S Cannon Drive",0,1,N/A
879726,"June 29, 2017",Delaware,Wilmington,"23rd St and Market St",0,1,N/A
877802,"June 28, 2017",Delaware,Seaford,"Rt 13 Alternate and Virginia Ave",0,1,N/A
1065204,"June 28, 2017",Delaware,"Rehoboth Beach","Oak Ave",0,0,N/A
878409,"June 28, 2017",Delaware,Wilmington,"9th St and Jefferson St",0,1,N/A
877638,"June 27, 2017",Delaware,Dover,"255 Webbs Ln",1,1,N/A
876808,"June 26, 2017",Delaware,Wilmington,"131 Scarborough Park Dr",0,1,N/A
876023,"June 25, 2017",Delaware,Wilmington,"1600 block of West 3rd Street",0,1,N/A
876021,"June 25, 2017",Delaware,Wilmington,"699 Robinson Ln",0,1,N/A
875547,"June 24, 2017",Delaware,"New Castle","Chesterfield Dr",0,1,N/A
1538238,"June 23, 2017",Delaware,Wilmington,"2700 block of Thompson Pl",0,1,N/A
874475,"June 22, 2017",Delaware,Magnolia,"400 Block of Cherry Dr E",0,0,N/A
873088,"June 21, 2017",Delaware,Wilmington,"2900 block of Tatnall Street",0,1,N/A
873093,"June 20, 2017",Delaware,Bear,"Pulaski Highway",0,0,N/A
872086,"June 19, 2017",Delaware,Newark,"1232 Capitol Trail",0,0,N/A
870688,"June 18, 2017",Delaware,Wilmington,"400 block of W 7th",0,2,N/A
870214,"June 18, 2017",Delaware,Milford,"5 Linstone Ln",0,1,N/A
868037,"June 14, 2017",Delaware,Wilmington,"1800 block of Conrad St.",0,1,N/A
867445,"June 13, 2017",Delaware,Wilmington,"2600 block of N Jefferson St",0,0,N/A
867258,"June 13, 2017",Delaware,Wilmington,"300 block of W 29th St",0,1,N/A
867252,"June 13, 2017",Delaware,Wilmington,"1100 block of Read St",0,2,N/A
866291,"June 13, 2017",Delaware,Georgetown,"North Bedford Street",0,0,N/A
867407,"June 12, 2017",Delaware,"Wilmington (Newport)","700 Block of Harwood Rd",0,0,N/A
866446,"June 12, 2017",Delaware,Dover,"Stevenson Dr",0,0,N/A
866506,"June 11, 2017",Delaware,Dover,"Collins Drive",0,0,N/A
864692,"June 9, 2017",Delaware,"New Castle","Briarcliff Dr",0,1,N/A
862634,"June 7, 2017",Delaware,Wilmington,"1706 Oak St",0,0,N/A
860942,"June 6, 2017",Delaware,Wilmington,"DE Rt 896",0,0,N/A
860937,"June 6, 2017",Delaware,Wilmington,"700 block of E 6th St",0,1,N/A
861457,"June 6, 2017",Delaware,Newark,"231 Executive Ave",0,0,N/A
860950,"June 5, 2017",Delaware,Wilmington,"1600 block of N Pine St",0,1,N/A
859628,"June 3, 2017",Delaware,Wilmington,"900 block of Kirkwood St",0,1,N/A
859060,"June 3, 2017",Delaware,Wilmington,"200 Block of N Rodney St",0,1,N/A
858656,"June 3, 2017",Delaware,Wilmington,"24th St and Lamotte St",0,1,N/A
858393,"June 1, 2017",Delaware,Dover,"1760 N DuPont Hwy",1,0,N/A
856007,"May 30, 2017",Delaware,Wilmington,"2000 Block of Washington St",0,1,N/A
859058,"May 30, 2017",Delaware,"New Castle","Dallas Dr",0,0,N/A
854707,"May 28, 2017",Delaware,Wilmington,"600 block of N Harrison",0,2,N/A
853811,"May 27, 2017",Delaware,"New Castle","200 block of Keller Beyer Road",0,1,N/A
853599,"May 26, 2017",Delaware,"New Castle","44 Birkshire Rd",0,1,N/A
853105,"May 26, 2017",Delaware,Wilmington,"200 block of N. DuPont St",0,3,N/A
858660,"May 25, 2017",Delaware,Dover,"1 block of S New St",0,0,N/A
850913,"May 24, 2017",Delaware,Wilmington,"1200 block of Elm St",1,0,N/A
851615,"May 24, 2017",Delaware,Wilmington,"200 block of West 7th Street",0,0,N/A
850918,"May 24, 2017",Delaware,Dover,"16 Sussex Ave",0,2,N/A
850472,"May 23, 2017",Delaware,Dover,"Walker Rd and Saulsbury Rd",0,1,N/A
850466,"May 23, 2017",Delaware,Newark,"2700 block of Normandy Court",0,1,N/A
851494,"May 23, 2017",Delaware,Dover,"50 block of S Kirkwood St",0,0,N/A
850262,"May 22, 2017",Delaware,Wilmington,"700 block of Windsor Street",0,0,N/A
849178,"May 22, 2017",Delaware,Wilmington,"400 block of W 7th St",0,1,N/A
849186,"May 21, 2017",Delaware,Wilmington,"3200 block of Champions Dr",1,0,N/A
848192,"May 19, 2017",Delaware,Dover,"1400 block of South Farm View Drive",0,1,N/A
849193,"May 19, 2017",Delaware,Wilmington,"Jill Court",0,0,N/A
847540,"May 18, 2017",Delaware,Wilmington,"2400 Block of Claymont St",1,0,N/A
847535,"May 17, 2017",Delaware,Dover,"200 Block of N New St",0,1,N/A
846782,"May 17, 2017",Delaware,Wilmington,"4th Street and Rodney Street",0,1,N/A
844999,"May 16, 2017",Delaware,Wilmington,"W 26th St and Tatnall St",0,2,N/A
844563,"May 15, 2017",Delaware,Wilmington,"Shearman Street and N. Lombard Street",0,1,N/A
844237,"May 15, 2017",Delaware,Dover,"1st block of South New Street",0,1,N/A
845638,"May 15, 2017",Delaware,Dover,"1400 block of Woodmill Dr",0,0,N/A
844232,"May 14, 2017",Delaware,Wilmington,"A Street and Chapel Street",0,1,N/A
842281,"May 11, 2017",Delaware,Smyrna,"Lincoln St",0,1,N/A
844096,"May 10, 2017",Delaware,Wilmington,"Eighth and Windsor streets",0,1,N/A
840996,"May 10, 2017",Delaware,Wilmington,"100 block of Elliot's Way",0,1,N/A
840998,"May 10, 2017",Delaware,Wilmington,"500 block of W 25th St",1,0,N/A
1538234,"May 8, 2017",Delaware,Wilmington,"50 block of E 23rd St",0,1,N/A
837630,"May 6, 2017",Delaware,Wilmington,"Beech St and S Van Buren St",0,1,N/A
837628,"May 5, 2017",Delaware,Wilmington,"24th St and Lamotte St",0,1,N/A
837112,"May 5, 2017",Delaware,Millsboro,"28547 DuPont Blvd",0,0,N/A
837626,"May 5, 2017",Delaware,Wilmington,"W 2nd St and N Van Buren St",1,0,N/A
834987,"May 3, 2017",Delaware,Dover,"Webbs Lane",1,0,N/A
835859,"May 2, 2017",Delaware,Dover,"10 block of S New St",0,0,N/A
833168,"May 1, 2017",Delaware,Newark,"24 Brookhill Dr",0,0,N/A
834980,"May 1, 2017",Delaware,Seaford,"10599 Concord Road",0,1,N/A
833929,"May 1, 2017",Delaware,Wilmington,"Maple and Porter streets",0,1,N/A
833093,"April 30, 2017",Delaware,Wilmington,"800 block of W. 9th St.",0,1,N/A
833089,"April 30, 2017",Delaware,Wilmington,"500 block of Taylor St.",0,0,N/A
832186,"April 29, 2017",Delaware,Wilmington,"3rd and N Rodney",0,0,N/A
833736,"April 28, 2017",Delaware,Wilmington,"500 block of West St",0,0,N/A
831741,"April 27, 2017",Delaware,"New Castle","500 S DuPont Hwy",0,1,N/A
830128,"April 26, 2017",Delaware,Seaford,"24057 Sussex Hwy",0,0,N/A
829273,"April 26, 2017",Delaware,Dover,"10 block of S New St",0,0,N/A
829656,"April 26, 2017",Delaware,Wilmington,"900 block of Kirkwood St",1,0,N/A
829053,"April 26, 2017",Delaware,Bear,"1693 Pulaski Hwy",2,0,N/A
829277,"April 25, 2017",Delaware,Wilmington,"1700 block of N. Pine St.",0,1,N/A
828222,"April 25, 2017",Delaware,Wilmington,"100 block of North Van Buren Street",0,1,N/A
829085,"April 25, 2017",Delaware,Wilmington,"900 block of Maryland Avenue",1,0,N/A
829286,"April 24, 2017",Delaware,"New Castle","Liborio Ln",0,0,N/A
827302,"April 22, 2017",Delaware,Wilmington,"23rd and West",0,1,N/A
827300,"April 22, 2017",Delaware,Wilmington,"27th and Market",0,1,N/A
829282,"April 22, 2017",Delaware,Smyrna,"53 E Glenwood Ave",0,1,N/A
826595,"April 21, 2017",Delaware,Wilmington,"Seventh and Monroe streets",0,1,N/A
827298,"April 21, 2017",Delaware,Dover,DE-1,0,0,N/A
825580,"April 20, 2017",Delaware,Wilmington,"2900 block of N Washington St",0,1,N/A
825578,"April 20, 2017",Delaware,Newark,"1100 Stanton Christiana Rd",0,0,N/A
825988,"April 20, 2017",Delaware,Wilmington,"2nd St and Connell St",0,1,N/A
824475,"April 19, 2017",Delaware,Wilmington,"602 Philadelphia Pike",1,0,N/A
822851,"April 17, 2017",Delaware,Dover,"Collins Dr",0,1,N/A
822853,"April 17, 2017",Delaware,Dover,"820 Carvel Dr",0,3,N/A
822211,"April 17, 2017",Delaware,"Wilmington (Elsmere)","Faulkland Road and Del. 100",0,1,N/A
822215,"April 16, 2017",Delaware,Wilmington,"50 block of S Pennewell Dr",0,1,N/A
822033,"April 16, 2017",Delaware,Wilmington,"1400 block of W. 3rd Street",0,1,N/A
821190,"April 14, 2017",Delaware,Wilmington,"W. 27th St.",0,1,N/A
817650,"April 12, 2017",Delaware,Dover,"900 Block of W North St",0,1,N/A
817655,"April 11, 2017",Delaware,Wilmington,"Seventh St and West St",1,0,N/A
819697,"April 11, 2017",Delaware,Milford,"4500 block of Summer Brook Way",0,0,N/A
817298,"April 10, 2017",Delaware,Dover,"DuPont Highway and Division Street",0,0,N/A
816809,"April 10, 2017",Delaware,Wilmington,"600 block of West Sixth Street",0,1,N/A
815463,"April 9, 2017",Delaware,"New Castle","Lambson Ln and E Hillview Ave",0,1,N/A
815209,"April 8, 2017",Delaware,Woodside,"S DuPont Hwy",0,0,N/A
816824,"April 8, 2017",Delaware,Wilmington,"4301 Kirkwood Highway",0,0,N/A
814870,"April 7, 2017",Delaware,Wilmington,"MLK Jr  Blvd and Justison St",0,1,N/A
815204,"April 7, 2017",Delaware,Millsboro,"27000 block of Sandy Dr",0,0,N/A
814274,"April 6, 2017",Delaware,Magnolia,"West Walnut Street",0,0,N/A
813178,"April 5, 2017",Delaware,Wilmington,"1300 block of E. 29th St.",0,2,N/A
812879,"April 4, 2017",Delaware,Dover,"400 block of S Governors Ave",0,0,N/A
811185,"April 3, 2017",Delaware,Bear,"1176 Pulaski Hwy",0,1,N/A
811183,"April 3, 2017",Delaware,Wilmington,"West 26th and West streets",0,1,N/A
812877,"April 3, 2017",Delaware,Dover,"S Governors Ave and S Bradford St",0,0,N/A
809922,"April 2, 2017",Delaware,Wilmington,"400 block of Eastlawn Avenue",0,1,N/A
809920,"April 2, 2017",Delaware,Wilmington,"500 block of W. 7th Street",0,1,N/A
1060762,"April 1, 2017",Delaware,Wilmington,"N Market St and 26th St",0,0,N/A
1538260,"March 29, 2017",Delaware,Dover,"76 Stevenson Dr",0,2,N/A
806102,"March 29, 2017",Delaware,Wilmington,"2500 block of N Heald St",0,1,N/A
805794,"March 28, 2017",Delaware,Wilmington,"2300 block of N Claymont St",1,0,N/A
806203,"March 27, 2017",Delaware,Wilmington,"100 block of Town Estates Drive",0,0,N/A
802856,"March 25, 2017",Delaware,Wilmington,"200 block of W 7th St",0,1,N/A
802859,"March 25, 2017",Delaware,Wilmington,"700 block of North Tatnall Street",1,0,N/A
803281,"March 24, 2017",Delaware,Dover,"S Kirkwood St and Forest Ave",0,0,N/A
802432,"March 24, 2017",Delaware,Wilmington,"800 block of Vandever Ave",0,2,N/A
805103,"March 24, 2017",Delaware,Dover,"South DuPont Highway",0,0,N/A
801700,"March 23, 2017",Delaware,Wilmington,"600 block of Pine St",0,1,N/A
800989,"March 22, 2017",Delaware,Wilmington,"506 E 5th St",0,1,N/A
797809,"March 18, 2017",Delaware,"Ocean View","36000 block of Pine Grove Ln",0,1,N/A
794788,"March 13, 2017",Delaware,Dover,"255 Webbs Ln.",0,0,N/A
793255,"March 12, 2017",Delaware,Wilmington,"1000 block of W. 7th St.",0,1,N/A
791511,"March 8, 2017",Delaware,Wilmington,"1000 block of N Lombard St",0,1,N/A
791515,"March 8, 2017",Delaware,Wilmington,"900 block of Marshall St",1,0,N/A
790132,"March 7, 2017",Delaware,Dover,"800 block of Bacon Ave",0,0,N/A
789337,"March 6, 2017",Delaware,Newark,"1913 Sheldon Dr",0,0,N/A
786956,"March 2, 2017",Delaware,Harbeson,"22000 block of Hurdle Ditch Rd",0,0,N/A
787185,"March 1, 2017",Delaware,Dover,"South Queen Street and Bank Lane",0,0,N/A
785476,"February 28, 2017",Delaware,Wilmington,"900 block of Vandever Avenue",0,1,N/A
786092,"February 28, 2017",Delaware,Dover,"820 Carvel Dr",1,0,N/A
782049,"February 23, 2017",Delaware,Wilmington,"600 block of E 23rd St",1,1,N/A
783405,"February 22, 2017",Delaware,Newark,"1000 block of S College Rd",0,0,N/A
779848,"February 21, 2017",Delaware,Wilmington,"2200 block of N Market St",2,0,N/A
779874,"February 20, 2017",Delaware,Wilmington,"800 block of Vandever Avenue",0,1,N/A
777947,"February 18, 2017",Delaware,Newark,"S College Ave and Christina Pkwy",0,0,N/A
779855,"February 18, 2017",Delaware,"New Castle","1500 block of Surry Ct",1,0,N/A
777624,"February 17, 2017",Delaware,"New Castle","700 block of Grantham Ln",0,1,N/A
1538245,"February 16, 2017",Delaware,Wilmington,"400 block of Delamore Pl",0,1,N/A
1538242,"February 16, 2017",Delaware,Wilmington,"942 Bennett St",0,1,N/A
777953,"February 16, 2017",Delaware,Wilmington,"900 block of Lombard",0,0,N/A
776160,"February 14, 2017",Delaware,Wilmington,"2000 block of Shallcross Avenue",0,0,N/A
774954,"February 13, 2017",Delaware,Wilmington,"2101 Prior Rd",0,0,N/A
774964,"February 12, 2017",Delaware,Wilmington,"400 block of W. 29th St",0,1,N/A
774030,"February 11, 2017",Delaware,Wilmington,"1100 block of B Street",0,1,N/A
774066,"February 10, 2017",Delaware,"New Castle","Fairhaven Court",0,0,N/A
772271,"February 10, 2017",Delaware,Dover,"Stevenson Dr",0,0,N/A
772276,"February 9, 2017",Delaware,Wilmington,"1000 block of W 3rd St",0,1,N/A
771092,"February 8, 2017",Delaware,"New Castle","100 block of Parma Ave",0,1,N/A
771085,"February 8, 2017",Delaware,Wilmington,"1700 block of Conrad Street",0,1,N/A
771083,"February 8, 2017",Delaware,Wilmington,"2400 block of N. Monroe St.",0,1,N/A
784933,"February 7, 2017",Delaware,Dover,"S New St",0,1,N/A
774948,"February 7, 2017",Delaware,"New Castle","Revelle and Deen streets",0,0,N/A
770313,"February 3, 2017",Delaware,Wilmington,"Lancaster Avenue and South Van Buren Street",0,0,N/A
767812,"February 3, 2017",Delaware,Greenwood,"Deep Grass Ln",0,0,N/A
767185,"February 3, 2017",Delaware,Wilmington,"S Van Buren St and Beech St",0,1,N/A
767183,"January 31, 2017",Delaware,Milford,"N Rehoboth Rd",0,0,N/A
764910,"January 31, 2017",Delaware,Selbyville,"31000 block of Lighthouse Rd",0,0,N/A
764469,"January 30, 2017",Delaware,Wilmington,"1200 block of Oak St",0,1,N/A
765159,"January 30, 2017",Delaware,Wilmington,"3rd and Washington streets",0,1,N/A
763483,"January 29, 2017",Delaware,Wilmington,"2900 block of N. Claymont St.",0,1,N/A
763107,"January 29, 2017",Delaware,Wilmington,"300 block of East 5th Street",0,1,N/A
762863,"January 29, 2017",Delaware,Laurel,"56 Sunset Dr",1,0,N/A
762758,"January 29, 2017",Delaware,Wilmington,"13th St and French St",0,1,N/A
762736,"January 27, 2017",Delaware,Wilmington,"9th St and N Pine St",0,1,N/A
762752,"January 27, 2017",Delaware,Laurel,"Laurel Rd and Shiloh Church Rd",0,0,N/A
761825,"January 27, 2017",Delaware,"New Castle","Booker Circle",0,1,N/A
760722,"January 26, 2017",Delaware,Dover,"700 block of S State St",0,0,N/A
1131906,"January 26, 2017",Delaware,Newark,"700 block of Vinings Way",1,0,N/A
760718,"January 25, 2017",Delaware,Dover,"300 block of Fulton Street",0,0,N/A
761612,"January 24, 2017",Delaware,Newark,"Prospect Ave",0,1,N/A
759893,"January 24, 2017",Delaware,Wilmington,"200 block of N Market St",0,2,N/A
760129,"January 23, 2017",Delaware,Claymont,"Naamans Road",0,0,N/A
758480,"January 23, 2017",Delaware,Wilmington,"1700 block of W 13th St",1,0,N/A
757386,"January 22, 2017",Delaware,Newark,"700 Prides Crossing",0,0,N/A
758270,"January 22, 2017",Delaware,Wilmington,"2300 block of N. Pine St",1,0,N/A
759226,"January 22, 2017",Delaware,"New Castle","100 block of Wimbledon Court",0,0,N/A
757946,"January 21, 2017",Delaware,Harrington,"4000 block of Cattail Branch Rd",0,0,N/A
756261,"January 20, 2017",Delaware,Wilmington,"200 block of S Harrison St",1,1,N/A
756252,"January 19, 2017",Delaware,Dover,"Loockerman and Queen Streets",0,0,N/A
755421,"January 18, 2017",Delaware,Wilmington,"S Market St",0,0,N/A
755781,"January 17, 2017",Delaware,Wilmington,"South Heald Street and A Street",0,1,N/A
753081,"January 17, 2017",Delaware,Wilmington,"7th and Market streets",1,0,N/A
755775,"January 17, 2017",Delaware,Wilmington,"200 block of N Rodney St",0,1,N/A
753084,"January 16, 2017",Delaware,Greenwood,"Unity Ln",0,1,N/A
1538240,"January 16, 2017",Delaware,Wilmington,"E 22nd St and N Spruce St",0,1,N/A
751257,"January 15, 2017",Delaware,Wilmington,"2200 block of N Church St",0,1,N/A
751222,"January 15, 2017",Delaware,Wilmington,"1400 block of Northeast Blvd",0,1,N/A
750823,"January 14, 2017",Delaware,Wilmington,"2200 block of Lamotte St",1,0,N/A
760324,"January 13, 2017",Delaware,"Rehoboth Beach","1900 block of Duffy St",0,1,N/A
747867,"January 11, 2017",Delaware,Wilmington,"100 block of E 14th St",1,0,N/A
748642,"January 11, 2017",Delaware,Wilmington,"300 block of S. Jackson St.",0,3,N/A
747875,"January 10, 2017",Delaware,Dover,"120 Haman Dr",1,0,N/A
747170,"January 9, 2017",Delaware,Wilmington,"101 N Clayton St",1,0,N/A
747177,"January 8, 2017",Delaware,Wilmington,"200 block of Porter St",1,0,N/A
743757,"January 3, 2017",Delaware,Dover,"S. Queen St.",0,0,N/A
742572,"January 3, 2017",Delaware,Wilmington,"7th Street and North Jackson Street",0,1,N/A
741648,"January 1, 2017",Delaware,Harrington,"301 Dorman St",0,1,N/A
737847,"December 30, 2016",Delaware,Magnolia,"Flint Dr",0,1,N/A
1060765,"December 29, 2016",Delaware,Dover,"W North Street and Saulsbury Rd",0,0,N/A
737837,"December 29, 2016",Delaware,"Seaford (Blades)","West 2nd St",0,0,N/A
736908,"December 28, 2016",Delaware,Wilmington,"100 block of S Jackson St",0,1,N/A
736910,"December 27, 2016",Delaware,Wilmington,"300 block of 9th Street",0,1,N/A
735846,"December 27, 2016",Delaware,Laurel,"1000 block of Hollybrook Apartments",0,0,N/A
733453,"December 23, 2016",Delaware,Dover,"Collins Drive",0,2,N/A
730679,"December 20, 2016",Delaware,Wilmington,"1000 block of Linda Rd",1,0,N/A
729961,"December 18, 2016",Delaware,Milford,"Southwest Front Street",0,0,N/A
724865,"December 13, 2016",Delaware,Wilmington,"200 block of W. 30th Street",0,0,N/A
726392,"December 13, 2016",Delaware,Dover,"400 block of New Castle Avenue",0,0,N/A
725882,"December 12, 2016",Delaware,Dover,"1400 block of South Farmview",0,1,N/A
723549,"December 10, 2016",Delaware,Dover,"100 block of South New Street",0,2,N/A
722345,"December 8, 2016",Delaware,Wilmington,"W. Fifth and N. Scott streets",0,1,N/A
720529,"December 6, 2016",Delaware,Dover,"400 block of Aspen Drive",1,0,N/A
719768,"December 5, 2016",Delaware,Wilmington,"22nd Street and Pine Street",0,1,N/A
719761,"December 4, 2016",Delaware,Bear,"100 block of Garwood Drive",0,1,N/A
717114,"December 1, 2016",Delaware,Wilmington,"2900 block of Baynard Blvd",0,1,N/A
715258,"November 30, 2016",Delaware,"New Castle","Howell Drive and Daniel Lane",0,1,N/A
717109,"November 30, 2016",Delaware,"New Castle","Deen and Pell Street",0,0,N/A
714336,"November 28, 2016",Delaware,Millsboro,"25935 Plaza Drive",0,0,N/A
714170,"November 28, 2016",Delaware,Dover,"South New Street",0,0,N/A
713618,"November 28, 2016",Delaware,Wilmington,"22nd and Jefferson streets",1,0,N/A
712811,"November 28, 2016",Delaware,Wilmington,"West 27th and North Van Buren streets",0,1,N/A
717116,"November 27, 2016",Delaware,"Dover (Leipsic)","Walnut Street",0,0,N/A
711670,"November 25, 2016",Delaware,Wilmington,"Seventh and Washington",0,0,N/A
709617,"November 24, 2016",Delaware,Wilmington,"North Van Buren Street",0,1,N/A
709141,"November 23, 2016",Delaware,Newark,"100 block of South Patrice Drive",0,2,N/A
709139,"November 23, 2016",Delaware,Dover,"30 South New Street",0,0,N/A
707305,"November 21, 2016",Delaware,Dover,"300 block of Martin St",0,0,N/A
705687,"November 19, 2016",Delaware,Wilmington,"800 block of Morrow St.",1,0,N/A
705053,"November 18, 2016",Delaware,Wilmington,"Cedar Ave and Maryland Avenue",0,2,N/A
703122,"November 16, 2016",Delaware,Millsboro,"W Monroe St and Houston St",1,0,N/A
702539,"November 16, 2016",Delaware,Wilmington,"Linden and S. Van Buren",0,1,N/A
700986,"November 14, 2016",Delaware,Wilmington,"8th and N. Madison streets",0,1,N/A
699363,"November 11, 2016",Delaware,Dover,"1st block of S. New Street",0,0,N/A
698615,"November 9, 2016",Delaware,Bridgeville,"2000 block of Windy Lane",0,0,N/A
696569,"November 8, 2016",Delaware,Claymont,"200 block of Dewey Court",1,0,N/A
697136,"November 8, 2016",Delaware,Dover,"South New and Reed streets",0,0,N/A
697132,"November 7, 2016",Delaware,Wilmington,"2152 Melson Rd",0,0,N/A
694687,"November 6, 2016",Delaware,Bear,"US 40 and Brookmont Dr",0,0,N/A
694259,"November 6, 2016",Delaware,Newark,"100 block of Flamingo Dr",0,1,N/A
697145,"November 5, 2016",Delaware,Seaford,"100 block of Woodland Mills",0,0,N/A
697751,"November 3, 2016",Delaware,Dover,"Kenton Road and College Road",0,0,N/A
697748,"November 3, 2016",Delaware,Dover,"Cooper Road",0,0,N/A
692082,"November 3, 2016",Delaware,Wilmington,"409 W 25th St",0,1,N/A
692556,"November 3, 2016",Delaware,Wilmington,"600 block of N. Madison St",0,0,N/A
693267,"November 2, 2016",Delaware,Wilmington,"1000 block of N. Church Street",0,0,N/A
692319,"November 2, 2016",Delaware,Wilmington,"1200 block of Lancaster Ave",0,1,N/A
692092,"November 2, 2016",Delaware,Wilmington,"1300 block of Chestnut St",0,1,N/A
692090,"November 2, 2016",Delaware,Wilmington,"1300 block of Chestnut St",0,1,N/A
691326,"November 1, 2016",Delaware,Wilmington,"200 block of E. 24th St.",1,0,N/A
690282,"October 31, 2016",Delaware,"New Castle","Revelle Street and Baylis Street",0,1,N/A
686274,"October 26, 2016",Delaware,Wilmington,"500 block of W. 25th St",0,2,N/A
684541,"October 25, 2016",Delaware,Dover,"400 block of New Castle Ave",0,1,N/A
685121,"October 25, 2016",Delaware,Middletown,"500 block of New Street",0,1,N/A
683784,"October 24, 2016",Delaware,Dover,"500 block of River Road",1,0,N/A
683027,"October 24, 2016",Delaware,Newark,"100 Christiana Mall Road",0,0,N/A
683023,"October 23, 2016",Delaware,"Wilmington (Newport)","500 block of Jackson Ave",0,1,N/A
680304,"October 20, 2016",Delaware,Wilmington,"Fourth and North Madison streets",0,1,N/A
681681,"October 20, 2016",Delaware,"New Castle","50 block of Highland Blvd",0,1,N/A
681690,"October 20, 2016",Delaware,Wilmington,"1600 block of West 3rd Street",0,0,N/A
681688,"October 20, 2016",Delaware,Milton,"West Springside Drive",0,1,N/A
679897,"October 19, 2016",Delaware,Wilmington,"2600 block of N. West St",0,1,N/A
680310,"October 18, 2016",Delaware,Wilmington,"499 Bethune Dr",0,1,N/A
679038,"October 17, 2016",Delaware,Wilmington,"1000 block of Clayton Road",0,0,N/A
679044,"October 16, 2016",Delaware,Dover,"1400 block of Forrest Ave",0,1,N/A
679042,"October 16, 2016",Delaware,Wilmington,"1500 block of W. Fourth St",0,0,N/A
677268,"October 15, 2016",Delaware,"Rehoboth Beach","Wolfe Neck Road",0,1,N/A
677749,"October 14, 2016",Delaware,Wilmington,"W. Third St. and N. Clayton St.",0,1,N/A
674414,"October 11, 2016",Delaware,Wilmington,"3100 block of N. Harrison St.",0,1,N/A
673762,"October 10, 2016",Delaware,Wilmington,"W 9th St and N West St",0,1,N/A
673765,"October 10, 2016",Delaware,Dover,"100 block of W. Loockerman St",0,0,N/A
672889,"October 9, 2016",Delaware,Wilmington,"W 22nd St",0,1,N/A
672887,"October 8, 2016",Delaware,Felton,"Walnut Shade Rd and S DuPont Hwy",0,0,N/A
673757,"October 8, 2016",Delaware,"Wilmington (Stanton)","500 block of Sixth Ave",0,0,N/A
670047,"October 4, 2016",Delaware,Harbeson,"25000 block of Hollis Road",0,0,N/A
669393,"October 3, 2016",Delaware,Newark,"20 block of Gogh Cir",0,1,N/A
668667,"October 3, 2016",Delaware,Wilmington,"700 block of E. 10th St",0,1,N/A
669015,"October 3, 2016",Delaware,Newark,"Gogh Circle and Ruebens Circle",0,1,N/A
668615,"October 2, 2016",Delaware,Wilmington,"1200 block of Elm Street",0,0,N/A
668609,"October 2, 2016",Delaware,"New Castle","100 block of Jillian's Way",0,1,N/A
668624,"September 30, 2016",Delaware,Newark,"300 block of Auckland Drive",0,1,N/A
665049,"September 27, 2016",Delaware,Dover,"Leipsic Road",0,0,N/A
662956,"September 24, 2016",Delaware,Bear,"U.S. 40",0,0,N/A
659412,"September 20, 2016",Delaware,Wilmington,"1500 block of West 3rd Street",0,1,N/A
660092,"September 20, 2016",Delaware,Wilmington,"200 block of East 14th Street",0,1,N/A
657805,"September 18, 2016",Delaware,Wilmington,"200 block of W 20th St",1,1,N/A
